title,price_raw,area_raw,address,description,phone,image,source_url,source_name,crawled_at,price_million,area_m2,ward,room_type,has_dieu_hoa,has_khep_kin,has_ban_cong,has_thang_may,has_full_do,has_gac,has_may_giat,has_nong_lanh,has_wifi,has_de_xe,number_of_amenities,unit_price
Cho thuê phòng chung cư mini đầy đủ đồ trong tòa nhà mới hoàn thiện ngay đầu Lê Văn Lương,3000000,30.0,"6 ngõ 1 Phố Lê Văn Thiêm, Phường Thanh Xuân, Hà Nội",MÌNH CÓ 1 TÒA CHUNG CƯ MINI MỚI HOÀN THIỆN TẠI 6 NGÕ 1 LÊ VĂN THIÊM ( ĐỐI DIỆN SEN HOTEL- NGAY CHỖ NGÃ TƯ GIAO VỚI LÊ… - 589120,0978990985,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/22/z2559770102056-c8716a10a45deebc68613ff1069863f3_1624362566.jpg,https://phongtro123.com/cho-thue-phong-chung-cu-mini-day-du-do-trong-toa-nha-moi-hoan-thien-ngay-dau-le-van-luong-pr589120.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,3.0,30.0,Thanh Xuân,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.1
"Chính chủ cho thuê nhà trọ tại Tô Vĩnh Diện, Khương Trung, Thanh Xuân",3000000,20.0,"Số 47/86/16 Đường Tô Vĩnh Diện, Phường Khương Đình, Hà Nội","Chính chủ cho thuê nhà trọ 20m2, có gác xép, vệ sinh và bếp khép kín, có lối đi riêng, nhà 2 mặt ngõ ở Tô Vĩnh… - 589044",0904636268,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/chinh-chu-cho-thue-nha-tro-tai-to-vinh-dien-khuong-trung-thanh-xuan-pr589044.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,3.0,20.0,Khương Đình,phong_tro,0,1,0,0,0,1,0,0,0,0,2,0.15
"Cho thuê phòng trong nhà 5 tầng Ngõ 295 Bùi Xương Trạch 2,5 triệu/tháng",2500000,20.0,"29/295 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cần cho thuê phòng trong nhà 5 tầng tại phố Bùi Xương Trạch Phường Khương Đình, Quận Thanh Xuân, Hà Nội Còn 2… - 304665",0945931616,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/cho-thue-phong-trong-nha-5-tang-ngo-295-bui-xuong-trach-2-5trieu-thang-pr304665.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,2.5,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.125
"CC cho thuê phòng gần HV Mật Mã, full đồ, khép kín, có ban công",3200000,27.0,"18N04 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Chính chủ cho thuê phòng, CCMN trong tòa nhà 5 tầng mới 100% ngay 66A TRIỀU KHÚC, Văn Quán, Hà Đông ***Vị trí: - Gần… - 588819",0583287962,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/14/b72e357f6e629b3cc27313_1623664400.jpg,https://phongtro123.com/cc-cho-thue-phong-gan-hv-mat-ma-full-do-khep-kin-co-ban-cong-pr588819.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,3.2,27.0,Thanh Xuân,can_ho_mini,0,1,1,0,1,0,0,0,0,0,3,0.1185185185185185
"Phòng trọ cho thuê khu vực 4 Khương Trung, Phường Khương Trung, Quận Thanh Xuân ngay Ngã Tư Sở",2000000,13.0,"4 Đường Khương Trung, Phường Khương Đình, Hà Nội","Mình có 1 phòng cho thuê ở khu vực Ngã tư Sở, + Diện tích 13 m2 giá 2 triệu/tháng + Tiền nước: 25k/số; Điện:… - 588540",0866059157,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/06/b577dd51-11a5-46cc-b96b-6f1038a7be91_1622957719.jpg,https://phongtro123.com/phong-tro-cho-thue-khu-vuc-nga-tu-so-pr588540.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,2.0,13.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1538461538461538
CCMN Khép Kín Full Đồ tại Nguyễn Xiển - Thanh Xuân,5500000,30.0,"75 Đường Nguyễn Xiển, Phường Khương Đình, Hà Nội","CHO THUÊ CCMN 1k1n VỪA HOÀN THIỆN. Ngoài ra còn có phòng đơn gác xép, phòng 2n2wc. - Vị trí: 75 Nguyễn Xiển, ngay… - 588448",0343020788,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/03/1_1622695640.jpg,https://phongtro123.com/ccmn-khep-kin-full-do-tai-nguyen-xien-thanh-xuan-pr588448.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,5.5,30.0,Khương Đình,can_ho_mini,0,1,0,0,1,1,0,0,0,0,3,0.1833333333333333
"Phòng 55m2 Quận Thanh Xuân, khu văn phòng và nhiều tiện ích. Liên hệ xem phòng: 0848063777",6000000,55.0,"18 ngõ 90 Phố Ngụy Như Kon Tum, Phường Thanh Xuân, Hà Nội","Cho thuê văn phòng tại số 18 ngõ 90 Nguỵ Như Kon Tum Diện tích 55m2 gồm 1 phòng khách, 2 phòng ngủ, 1 wc. 2 điều hoà,… - 588638",0848063777,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/09/z2542118565012-e7047de43fae718a8d8a73352dbac82b_1623227874.jpg,https://phongtro123.com/phong-55m2-quan-thanh-xuan-khu-van-phong-va-nhieu-tien-ich-pr588638.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,6.0,55.0,Thanh Xuân,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.109090909090909
"Phòng khép kín, full đồ, không chung chủ ngõ 192 Lê Trọng Tấn giá 2.6 triệu",2600000,22.0,"192/236 Phố Lê Trọng Tấn, Phường Phương Liệt, Hà Nội","- Phòng 22m2 vệ sinh khép kín, không chung chủ, tầng 1 để xe free, gần đường chính, ô tô đỗ cửa nhà. - Bán kính… - 588597",0989411098,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/08/z2338532501640-62b967cc8ac3ee0a81c441042a15172d_1623131367.jpg,https://phongtro123.com/phong-khep-kin-full-do-khong-chung-chu-ngo-192-le-trong-tan-gia-2-6-trieu-pr588597.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,2.6,22.0,Phương Liệt,phong_tro,0,1,0,0,1,0,0,0,0,1,3,0.1181818181818181
Căn Hộ Mini 30m2 Full Nội Thất Cao Cấp Đối Diện Royal City-Chính Chủ Có Thể Ở Ngay,4000000,30.0,"ngõ 181 Đường Nguyễn Trãi, Phường Khương Đình, Hà Nội","Chính chủ còn phòng trong tòa CCMN 5 Tầng Địa chỉ:Ngõ 181 Nguyễn Trãi,Cách ngã tư sở chỉ 300m Nhà mới xây Full nội… - 588590",0987216507,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/08/110314675-537643376959911-4757356166627047066-n_1623120000.jpg,https://phongtro123.com/can-ho-mini-30m2-full-noi-that-cao-cap-doi-dien-royal-city-chinh-chu-co-the-o-ngay-pr588590.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,4.0,30.0,Khương Đình,can_ho_mini,0,0,0,0,1,0,0,0,0,0,1,0.1333333333333333
Cho thuê căn hộ 30m ngõ 387 Vũ Tông Phan nhà liền kề mới xây,4000000,30.0,"Ngõ 387 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội","Cho thuê căn hộ khép kín diện tích 30m2 (1 căn hộ/tầng/6tầng), view thoáng mát, ngõ rộng ô tô đỗ cửa; cách đường… - 588546",0385166248,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/06/094b3e75-8be4-4946-a374-2b04432f2af2_1622963974.jpg,https://phongtro123.com/cho-thue-can-ho-30m-ngo-387-vu-tong-phan-nha-lien-ke-moi-xay-pr588546.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,4.0,30.0,Khương Đình,can_ho,0,1,0,0,0,0,0,0,0,0,1,0.1333333333333333
"Cho thuê CCMN Khép Kín Full Đồ tại ngõ 75 Nguyễn Xiển, Thanh Xuân phòng 30m2 giá thuê chỉ 3tr5/tháng",3600000,30.0,"ngõ 75 Đường Nguyễn Xiển, Phường Khương Đình, Hà Nội","CHO THUÊ CCMN 1k1n VỪA HOÀN THIỆN. Ngoài ra còn có phòng đơn gác xép, phòng 2n2wc. - Vị trí: 75 Nguyễn Xiển, ngay… - 587967",0343020788,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/05/24/z2485569336749-d1c891f25308ca888e67899d520d452b_1621836288.jpg,https://phongtro123.com/cho-thue-ccmn-khep-kin-full-do-tai-nguyen-xien-thanh-xuan-pr587967.html,phongtro123.com,2026-07-05T15:12:25.998603+00:00,3.6,30.0,Khương Đình,can_ho_mini,0,1,0,0,1,1,0,0,0,0,3,0.12
"Căn hộ mini chính chủ cho thuê rộng 30m2 gần Ngã Tư Sở, Giá chỉ từ 3tr-3tr5, diện tích từ 25-30m2",3000000,30.0,"04 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội",-CCMN CHÍNH CHỦ CÁCH NGÃ TƯ SỞ 500M -ĐC:Ngõ 481 Phố Vũ Tông Phan -Giá chỉ từ 3tr-3tr5 -Diện tích từ 25-30m2 cửa sổ… - 588376,0987216507,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/01/118579381-640374823254542-7015804052840208828-n_1622530784.jpg,https://phongtro123.com/ccmn-chinh-chu-30m2-full-do-gan-nga-tu-so-pr588376.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.0,30.0,Khương Đình,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.1
Tìm bạn nam sinh viên ở ghép để đỡ phí trọ tại nhà số 9 nghách 102 ngõ 192 Phố Lê Trọng Tấn,1300000,25.0,"nhà số 9 nghách 102 ngõ 192 Phố Lê Trọng Tấn, Phường Phương Liệt, Hà Nội","Mình đang TÌM BẠN 1 NAM Ở GHÉP ( phòng ở 2 người, mình sv neu) trong ngõ 192 lê trọng tấn , có điều hòa rộng 25m2,… - 588351",0849307289,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/06/01/d555995172cd8793dedc_1622487833.jpg,https://phongtro123.com/tim-ban-nam-sinh-vien-o-ghep-de-do-phi-pr588351.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,1.3,25.0,Phương Liệt,o_ghep,1,0,0,0,0,0,0,0,0,0,1,0.052
"Cho thuê phòng trong nhà 5 tầng tại 119 Bùi Xương Trạch. 25m2 - Giá 2tr không điều hoà, Giá 2,5tr có điều hoà",2000000,25.0,"119 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cho thuê phòng trong nhà 5 tầng tại 119 Bùi Xương Trạch, Thanh Xuân, Hà Nội. 25m2 - Giá 2tr không điều hoà - Giá… - 587882",0912344007,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/05/22/z2506470214917-6810316a5b53f0b94ddb67d23d9d4dad_1621680013.jpg,https://phongtro123.com/cho-thue-phong-trong-nha-5-tang-tai-119-bui-xu-o-ng-trach-pr587882.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.0,25.0,Khương Đình,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.08
"Cho thuê phòng có quạt hơi nước . Giá từ 1.3tr, tầng 2,,điện: 4k/ số, nước máy: 25k/khối",1300000,15.0,"115/1/623 Bùi xương trạch Thanh Xuân Hà Nội Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội",Cho thuê phòng trọ Mimi khép kín nhà tầng 2 ưu tiên ở một mình công trình phụ khép kín gần chợ gần trường học - 291268,0982064208,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/11/30/phong_1575105407.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-mimi-khep-kin-tang-4-gia-1300000.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,1.3,15.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.0866666666666666
"Chính chủ cho thuê phòng khép kín ở ngõ 106 Nguyễn Ngọc Nại, giá 3,1 triệu/tháng",3100000,35.0,"Đường Nguyễn Ngọc Nại, Phường Phương Liệt, Hà Nội","  Chính chủ cho thuê phòng khép kín ở ngõ 106 Nguyễn Ngọc Nại, giá 3,2 triệu/tháng. Phòng rộng 35m2, có cữa sổ,có… - 136941",0945931616,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/tinh-thanh/ha-noi/chinh-chu-cho-thue-phong-khep-kin-o-ngo-106-nguyen-ngoc-nai-gia-27-trieuthang-2.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.1,35.0,Phương Liệt,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.0885714285714285
"Chính chủ cho thuê phòng khép kín ở ngõ 106 Nguyễn Ngọc Nại. Giá 2,8 triệu/tháng",2800000,30.0,"24/106 Đường Nguyễn Ngọc Nại, Phường Phương Liệt, Hà Nội","Chính chủ cho thuê phòng khép kín ở ngõ 106 Nguyễn Ngọc Nại, giá 2,8 triệu/tháng. Phòng rộng 30m2, có cữa sổ, có… - 120978",0945931616,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/tinh-thanh/ha-noi/chinh-chu-cho-thue-phong-khep-kin-o-ngo-106-nguyen-ngoc-nai-gia-27-trieuthang.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.8,30.0,Phương Liệt,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.0933333333333333
"Cho thuê 5/481 Vũ Tông Phan, full đồ, có điều hòa( 1,25tr/người)",1250000,25.0,"5/481 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội","Địa chỉ: Nhà số 5 ngõ 481 Vũ Tông Phan, Thanh Xuân, Hà Nội. Đi ra Ngã Tư Sở rất gần và thuận tiện. + Căn nhà nằm… - 310120",0916628786,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/09/02/1_1599024307.png,https://phongtro123.com/cho-thue-5-481-vu-tong-phan-full-do-co-dieu-hoa-1-25tr-nguoi-pr310120.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,1.25,25.0,Khương Đình,phong_tro,1,0,0,0,1,0,0,0,0,0,2,0.05
Cho thuê phòng trọ khép kín 14A Ngõ 212 Đường Khương Đình - Thanh Xuân,3000000,42.0,"14 Đường Khương Đình, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ khép kín 42 mét vuông tại 14A Ngõ 212 Đường Khương Đình , Quận Thanh Xuân; không ở chung với chủ… - 587157",0904928869,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/cho-thue-phong-tro-khep-kin-14a-ngo-212-duong-khuong-dinh-thanh-xuan-pr587157.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.0,42.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.0714285714285714
"Cho thuê phòng ở ghép ở chung cư cao cấp Golden West, đầy đủ nội thất chỉ việc vào ở",4000000,40.0,"2 Phố Lê Văn Thiêm, Phường Thanh Xuân, Hà Nội",- Phòng đẹp phù hợp cho người đi làm độc thân - Vị trí trung tâm. dễ dàng di chuyển thuận lợi. - Nằm tại khu… - 583354,0362195435,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/03/03/e948ebaf439cb2c2eb8d_1614738188.jpg,https://phongtro123.com/cho-thue-phong-o-ghep-o-chung-cu-cao-cap-golden-west-day-du-noi-that-chi-viec-vao-o-pr583354.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,4.0,40.0,Thanh Xuân,o_ghep,0,0,0,0,1,0,0,0,0,0,1,0.1
111 Triều Khúc - Full nội thất - Phòng đẹp,3000000,25.0,"111 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Chung cư mini 111 Triều Khúc - Gần ĐH Công nghệ GTVT Nhà thiết kế 5 tầng, các căn hộ khép kín, nội thất đầy… - 584035",0868783866,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/13/e5a4d6b6-ae29-4cdd-9183-597e8fa1b4f1-1-201-a_1618305547.jpg,https://phongtro123.com/111-trieu-khuc-full-noi-that-phong-dep-pr584035.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.0,25.0,Thanh Xuân,can_ho_mini,0,1,0,0,1,0,0,0,0,0,2,0.12
"Cho thuê phòng trọ kép kín, sạch đẹp, độc lập.",2300000,20.0,"9/29/62 Phố Khương Hạ, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ kép kín, dt: 20m2( có gác xép), độc lập. Đầy đủ điều hoà , nóng lạnh. Gần chợ, gần trường… - 586553",0963570618,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/30/42ff6101-01c3-45fa-b5dc-ce0fcc58abc6_1619748948.jpg,https://phongtro123.com/cho-thue-phong-tro-kep-kin-sach-dep-doc-lap-pr586553.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.3,20.0,Khương Đình,phong_tro,1,0,0,0,0,1,0,1,0,0,3,0.1149999999999999
Số nhà 7B Ngõ 250 ngách 51 Kim Giang.,2800000,23.0,"7B Đường Kim Giang, Phường Khương Đình, Hà Nội","Sn 7B Ngõ 250 ngách 51 Kim Giang. Giá thuê từ 2,8 -3,2tr / tháng : P202 - giá 2,9tr P303 - giá 3,2tr P301 - giá 3,0tr P304 - giá… - 586366",0396353413,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/25/0ba644f8-6338-4195-8f84-b7cea8aaf567_1619363537.jpg,https://phongtro123.com/sn-7b-ngo-250-ngach-51-kim-giang-pr586366.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.8,23.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1217391304347826
Cho Thuê Phòng Trọ Khu Vực Triều Khúc Thanh Xuân,3200000,20.0,"Ngõ 111 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội",Cho thuê chính chủ xem phòng Free : * Còn 1 phòng duy nhất Tầng 2 Địa chỉ : Ngõ 111 Triều Khúc Thanh Xuân Mô tả… - 586308,0335649789,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/24/39285d57713a8b64d22b7_1619247929.jpg,https://phongtro123.com/cho-thue-phong-tro-khu-vuc-trieu-khuc-thanh-xuan-pr586308.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.2,20.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.16
"Phòng trọ giá rẻ ở Triều Khúc, Thanh Xuân, Hà Nội",3200000,25.0,"111 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Địa điểm: Gần trường đại học Công Nghệ Giao Thông Vận Tải,... Nội thất: Giường, tủ quần áo, bàn làm việc,… - 586055",0332981090,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/20/39285d57713a8b64d22b7-copy_1618883072.jpg,https://phongtro123.com/phong-tro-gia-re-o-trieu-khuc-thanh-xuan-ha-noi-pr586055.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,3.2,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.128
"Cho thuê phòng ở ngõ 295 Bùi Xương Trạch 2,5 triệu/tháng",2500000,20.0,"29/295 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cô có căn nhà 5 tầng tại số 29 ngõ 295 Bùi Xương Trạch cho thuê theo từng phòng hoặc từng tầng, phòng rộng 25m2, lát… - 312092",0945931616,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/10/05/img-4195_1601872443.jpg,https://phongtro123.com/cho-thue-phong-o-ngo-295-bui-xuong-trach-2-5-trieu-thang-pr312092.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.5,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.125
CHO THUÊ PHÒNG KHU VỰC NGÃ TƯ SỞ,2000000,17.0,"213 Đường Giáp Nhất, Phường Thanh Xuân, Hà Nội","- Phòng khép kín 17m2 rộng rãi, thoáng mát. - Phòng có đầy đủ bình nóng lạnh, giường, bàn học, giá sách, tủ quần… - 585388",0369149003,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/08/94a0b4a1d78325dd7c92_1617861869.jpg,https://phongtro123.com/cho-thue-phong-khu-vuc-nga-tu-so-pr585388.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.0,17.0,Thanh Xuân,phong_tro,0,1,0,0,0,0,0,1,0,0,2,0.1176470588235294
"Cho thuê phòng khép kín, riêng biệt",2500000,25.0,"số 32 ngõ 360 Đường Khương Đình, Phường Khương Đình, Hà Nội","Phòng tầng 4, thoáng, sạch, 25 m2, khép kín riêng chủ, đủ tiện nghi. Liên hệ 0818136333 hoặc 0975578989 - 585170",0975578989,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/04/z2094228456333-18d3da29e8d6885e4579b6816bcf16e0-1601133052_1617519602.jpg,https://phongtro123.com/cho-thue-phong-khep-kin-rieng-biet-pr585170.html,phongtro123.com,2026-07-05T15:12:27.879581+00:00,2.5,25.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.1
Cho thuê nhà khu ngã tư sở - nguyễn trãi,1500000,20.0,"133 Đường Nguyễn Trãi, Phường Khương Đình, Hà Nội","Cho thuê nhà chính chủ P236 Nhà A Tập thể Thuốc Lá Thăng Long - 133 Nguyễn Trãi, Thanh Xuân, Hà Nội. Nhà gồm 01 phòng, 01… - 584917",0914777467,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/cho-thue-nha-khu-nga-tu-so-nguyen-trai-pr584917.html,phongtro123.com,2026-07-05T15:12:30.482904+00:00,1.5,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.075
"Phòng 30m2 sạch sẽ, thoáng mát gần Ngã Tư Sở",3500000,30.0,"24, ngách 130, ngõ 162 Đường Khương Trung, Phường Khương Đình, Hà Nội","Cho thuê phòng rộng 30m2 gần Ngã Tư Sở - Phòng khép kín, đầy đủ tiện nghi: điều hòa, nóng lạnh, wifi, truyền hình… - 300549",0989062136,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/14/img1457_1589448287.jpg,https://phongtro123.com/tinh-thanh/ha-noi/phong-30m2-sach-se-thoang-mat-gan-nga-tu-so.html,phongtro123.com,2026-07-05T15:12:30.482904+00:00,3.5,30.0,Khương Đình,phong_tro,1,1,0,0,0,0,0,1,1,0,4,0.1166666666666666
"Cho thuê phòng Ngõ 140 Phố Vương Thừa Vũ, Thanh Xuân (gần ngã tư sở)",2700000,20.0,"14A Ngõ 140 Đường Vương Thừa Vũ, Phường Khương Đình, Hà Nội","- Còn 1 căn tầng 3 chung vệ sinh - Giá 3tr/tháng- ở được luôn Mô tả chung - Full nội thất điều hòa, nóng lạnh,… - 287370",0988367162,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/01/28/z2290739169982-ab5939d0d4ae78c70c3edc8b4e64de38_1611800083.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-ngo-140-pho-vuong-thua-vuthanh-xuan-gan-nga-tu-so.html,phongtro123.com,2026-07-05T15:12:30.482904+00:00,2.7,20.0,Khương Đình,phong_tro,1,0,0,0,1,0,0,1,0,0,3,0.135
Phòng trọ khép kín đầy đủ tiện nghi nhà mới xây,2700000,26.0,"6 ngách 9 ngõ 77 bùi xương trach thanh xuân Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội",Phòng khép kín đầy đủ tiện nghi điều hoà nóng lạnh bếp đun ban công thoáng mát có tủ lanh tủ quần áo vệ sinh… - 301061,0971161975,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/03/09/20201009-223601_1615276299.jpg,https://phongtro123.com/tinh-thanh/ha-noi/phong-tro-khep-kin-day-du-tien-nghi-nha-moi-xay.html,phongtro123.com,2026-07-05T15:12:30.484098+00:00,2.7,26.0,Khương Đình,phong_tro,1,1,1,0,0,0,0,1,0,0,4,0.1038461538461538
"Cho thuê nhà trọ, còn 2 phòng tầng 2. phố Cự Lộc đường rộng, ô tô đi lại. 2 triệu/tháng",2000000,17.0,"Phố Cự Lộc, Phường Thanh Xuân, Hà Nội","cho thuê nhà trọ ngõ 20 Cự Lộc, Thanh Xuân hiện tại bên mình còn 2 phòng còn trống, ở tầng 2, đường đi lại… - 584278",0965388564,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/03/18/3bd7b35b93c1609f39d0_1616066227.jpg,https://phongtro123.com/cho-thue-nha-tro-con-2-phong-tang-2-pho-cu-loc-duong-rong-o-to-di-lai-2-trieu-thang-pr584278.html,phongtro123.com,2026-07-05T15:12:30.484098+00:00,2.0,17.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294
